args.keyword is: 
args.excludekeyword is: 
==========,DAC,TITLE,AUTHORS,URL,===========
* A MODEL-BASED AND SIMULATION-ASSISTED FMEDA APPROACH FOR SAFETY-RELEVANT E/E SYSTEMS.,Moomen Chaari Wolfgang Ecker Cristiano Novello Bogdan-Andrei Tabacaru Thomas Kruse,https://doi.org/10.1145/2744769.2747908
* EVALUATION OF FUNCTIONAL MOCK-UP INTERFACE FOR VEHICLE POWER NETWORK MODELING.,Kenji Nishimiya Toru Saito Satoshi Shimada,https://doi.org/10.1145/2744769.2747926
* SYSTEM SIMULATION FROM OPERATIONAL DATA.,Armin Wasicek Edward A. Lee Hokeun Kim Lev Greenberg Akihito Iwai Ilge Akkaya,https://doi.org/10.1145/2744769.2747944
"* NEW GAME, NEW GOAL POSTS: A RECENT HISTORY OF TIMING CLOSURE.",Andrew B. Kahng,https://doi.org/10.1145/2744769.2747937
* WALKING A THIN LINE: PERFORMANCE AND QUALITY GRADING VS. YIELD OVERCUT.,Carl Bowen,https://doi.org/10.1145/2744769.2747949
* ENERGY EFFICIENT MAPREDUCE WITH VFI-ENABLED MULTICORE PLATFORMS.,Karthi Duraisamy Ryan Gary Kim Wonje Choi Guangshuo Liu Partha Pratim Pande Radu Marculescu Diana Marculescu,https://doi.org/10.1145/2744769.2744835
* COMPLEMENTARY COMMUNICATION PATH FOR ENERGY EFFICIENT ON-CHIP OPTICAL INTERCONNECTS.,Hui Li Sébastien Le Beux Yvain Thonnart Ian O'Connor,https://doi.org/10.1145/2744769.2744810
* ON-CHIP INTERCONNECTION NETWORK FOR ACCELERATOR-RICH ARCHITECTURES.,Jason Cong Michael Gill Yuchen Hao Glenn Reinman Bo Yuan,https://doi.org/10.1145/2744769.2744879
* BANDWIDTH-EFFICIENT ON-CHIP INTERCONNECT DESIGNS FOR GPGPUS.,Hyunjun Jang Jinchun Kim Paul Gratz Ki Hwan Yum Eun Jung Kim,https://doi.org/10.1145/2744769.2744803
* DIMNOC: A DIM SILICON APPROACH TOWARDS POWER-EFFICIENT ON-CHIP NETWORK.,Jia Zhan Jin Ouyang Fen Ge Jishen Zhao Yuan Xie,https://doi.org/10.1145/2744769.2744824
* DOMAIN-WALL MEMORY BUFFER FOR LOW-ENERGY NOCS.,Donald Kline Jr. Haifeng Xu Rami G. Melhem Alex K. Jones,https://doi.org/10.1145/2744769.2744826
* AN EDA FRAMEWORK FOR LARGE SCALE HYBRID NEUROMORPHIC COMPUTING SYSTEMS.,Wei Wen Chi-Ruo Wu Xiaofang Hu Beiye Liu Tsung-Yi Ho Xin Li Yiran Chen,https://doi.org/10.1145/2744769.2744795
"* MERGING THE INTERFACE: POWER, AREA AND ACCURACY CO-OPTIMIZATION FOR RRAM CROSSBAR-BASED MIXED-SIGNAL COMPUTING SYSTEM.",Boxun Li Lixue Xia Peng Gu Yu Wang Huazhong Yang,https://doi.org/10.1145/2744769.2744870
* A SPIKING NEUROMORPHIC DESIGN WITH RESISTIVE CROSSBAR.,Chenchen Liu Bonan Yan Chaofei Yang Linghao Song Zheng Li Beiye Liu Yiran Chen Hai Li Qing Wu Hao Jiang,https://doi.org/10.1145/2744769.2744783
* VORTEX: VARIATION-AWARE TRAINING FOR MEMRISTOR X-BAR.,Beiye Liu Hai Li Yiran Chen Xin Li Qing Wu Tingwen Huang,https://doi.org/10.1145/2744769.2744930
* JUMP TEST FOR METALLIC CNTS IN CNFET-BASED SRAM.,Feng Xie Xiaoyao Liang Qiang Xu Krishnendu Chakrabarty Naifeng Jing Li Jiang,https://doi.org/10.1145/2744769.2744864
* A RECONFIGURABLE ANALOG SUBSTRATE FOR HIGHLY EFFICIENT MAXIMUM FLOW COMPUTATION.,Gai Liu Zhiru Zhang,https://doi.org/10.1145/2744769.2744781
* ROBUST DESIGN OF E/E ARCHITECTURE COMPONENT PLATFORMS.,Sebastian Graf Sebastian Reinhart Michael Glaß Jürgen Teich Daniel Platte,https://doi.org/10.1145/2744769.2747941
* TITLE_GREP_FAILED,Ying Wang Yinhe Han Cheng Wang Huawei Li Xiaowei Li,https://doi.org/10.1145/2744769.2744897
* AREA AND PERFORMANCE CO-OPTIMIZATION FOR DOMAIN WALL MEMORY IN APPLICATION-SPECIFIC EMBEDDED SYSTEMS.,Shouzhen Gu Edwin Hsing-Mean Sha Qingfeng Zhuge Yiran Chen Jingtong Hu,https://doi.org/10.1145/2744769.2744800
* SELECTIVE RESTORE: AN ENERGY EFFICIENT READ DISTURBANCE MITIGATION SCHEME FOR FUTURE STT-MRAM.,Rujia Wang Lei Jiang Youtao Zhang Linzhang Wang Jun Yang,https://doi.org/10.1145/2744769.2744908
* INTERLEAVED MULTI-BANK SCRATCHPAD MEMORIES: A PROBABILISTIC DESCRIPTION OF ACCESS CONFLICTS.,Andreas Tretter Pratyush Kumar Lothar Thiele,https://doi.org/10.1145/2744769.2744861
* PRES: PSEUDO-RANDOM ENCODING SCHEME TO INCREASE THE BIT FLIP REDUCTION IN THE MEMORY.,Seyed Mohammad Seyedzadeh Rakan Maddah Alex K. Jones Rami G. Melhem,https://doi.org/10.1145/2744769.2755440
