args.keyword is: 
args.excludekeyword is: 
==========,PACMPL,TITLE,AUTHORS,URL,===========
* WHAT'S DECIDABLE ABOUT LINEAR LOOPS?,Toghrul Karimov Engel Lefaucheux Joël Ouaknine David Purser Anton Varonka Markus A. Whiteland James Worrell,https://doi.org/10.1145/3498727
* LINKED VISUALISATIONS VIA GALOIS DEPENDENCIES.,Roly Perera Minh Nguyen Tomas Petricek Meng Wang,https://doi.org/10.1145/3498668
* FROM ENHANCED COINDUCTION TOWARDS ENHANCED INDUCTION.,Davide Sangiorgi,https://doi.org/10.1145/3498679
* SIMULIRIS: A SEPARATION LOGIC FRAMEWORK FOR VERIFYING CONCURRENT PROGRAM OPTIMIZATIONS.,Lennard Gäher Michael Sammler Simon Spies Ralf Jung Hoang-Hai Dang Robbert Krebbers Jeehoon Kang Derek Dreyer,https://doi.org/10.1145/3498689
* DEPENDENTLY-TYPED DATA PLANE PROGRAMMING.,Matthias Eichholz Eric Hayden Campbell Matthias Krebs Nate Foster Mira Mezini,https://doi.org/10.1145/3498701
* A SEPARATION LOGIC FOR NEGATIVE DEPENDENCE.,Jialu Bao Marco Gaboardi Justin Hsu Joseph Tassarotti,https://doi.org/10.1145/3498719
* CONCURRENT INCORRECTNESS SEPARATION LOGIC.,Azalea Raad Josh Berdine Derek Dreyer Peter W. O'Hearn,https://doi.org/10.1145/3498695
"* SAFE, MODULAR PACKET PIPELINE PROGRAMMING.",Devon Loehr David Walker,https://doi.org/10.1145/3498699
* PROPERTY-DIRECTED REACHABILITY AS ABSTRACT INTERPRETATION IN THE MONOTONE THEORY.,Yotam M. Y. Feldman Mooly Sagiv Sharon Shoham James R. Wilcox,https://doi.org/10.1145/3498676
* EFFECTFUL PROGRAM DISTANCING.,Ugo Dal Lago Francesco Gavazzo,https://doi.org/10.1145/3498680
"* PROVABLY CORRECT, ASYMPTOTICALLY EFFICIENT, HIGHER-ORDER REVERSE-MODE AUTOMATIC DIFFERENTIATION.",Faustyna Krawiec Simon Peyton Jones Neel Krishnaswami Tom Ellis Richard A. Eisenberg Andrew W. Fitzgibbon,https://doi.org/10.1145/3498710
* SYMMETRIES IN REVERSIBLE PROGRAMMING: FROM SYMMETRIC RIG GROUPOIDS TO REVERSIBLE PROGRAMMING LANGUAGES.,Vikraman Choudhury Jacek Karwowski Amr Sabry,https://doi.org/10.1145/3498667
* A SEPARATION LOGIC FOR HEAP SPACE UNDER GARBAGE COLLECTION.,Jean-Marie Madiot François Pottier,https://doi.org/10.1145/3498672
* CONNECTIVITY GRAPHS: A METHOD FOR PROVING DEADLOCK FREEDOM BASED ON SEPARATION LOGIC.,Jules Jacobs Stephanie Balzer Robbert Krebbers,https://doi.org/10.1145/3498662
* OBLIVIOUS ALGEBRAIC DATA TYPES.,Qianchuan Ye Benjamin Delaware,https://doi.org/10.1145/3498713
* OBSERVATIONAL EQUALITY: NOW FOR GOOD.,Loïc Pujet Nicolas Tabareau,https://doi.org/10.1145/3498693
* VIP: VERIFYING REAL-WORLD C IDIOMS WITH INTEGER-POINTER CASTS.,Rodolphe Lepigre Michael Sammler Kayvan Memarian Robbert Krebbers Derek Dreyer Peter Sewell,https://doi.org/10.1145/3498681
* TWIST: SOUND REASONING FOR PURITY AND ENTANGLEMENT IN QUANTUM PROGRAMS.,Charles Yuan Christopher McNally Michael Carbin,https://doi.org/10.1145/3498691
* SEMANTICS FOR VARIATIONAL QUANTUM PROGRAMMING.,Xiaodong Jia Andre Kornell Bert Lindenhovius Michael W. Mislove Vladimir Zamdzhiev,https://doi.org/10.1145/3498687
* INDUCTION DUALITY: PRIMAL-DUAL SEARCH FOR INVARIANTS.,Oded Padon James R. Wilcox Jason R. Koenig Kenneth L. McMillan Alex Aiken,https://doi.org/10.1145/3498712
* A COST-AWARE LOGICAL FRAMEWORK.,Yue Niu Jonathan Sterling Harrison Grodin Robert Harper,https://doi.org/10.1145/3498670
* THE LEAKY SEMICOLON: COMPOSITIONAL SEMANTIC DEPENDENCIES FOR RELAXED-MEMORY CONCURRENCY.,Alan Jeffrey James Riely Mark Batty Simon Cooksey Ilya Kaysin Anton Podkopaev,https://doi.org/10.1145/3498716
* ISOLATION WITHOUT TAXATION: NEAR-ZERO-COST TRANSITIONS FOR WEBASSEMBLY AND SFI.,Matthew Kolosick Shravan Narayan Evan Johnson Conrad Watt Michael LeMay Deepak Garg Ranjit Jhala Deian Stefan,https://doi.org/10.1145/3498688
* ONE POLYNOMIAL APPROXIMATION TO PRODUCE CORRECTLY ROUNDED RESULTS OF AN ELEMENTARY FUNCTION FOR MULTIPLE REPRESENTATIONS AND ROUNDING MODES.,Jay P. Lim Santosh Nagarakatte,https://doi.org/10.1145/3498664
* FAIR TERMINATION OF BINARY SESSIONS.,Luca Ciccone Luca Padovani,https://doi.org/10.1145/3498666
* LAYERED AND OBJECT-BASED GAME SEMANTICS.,Arthur Oliveira Vale Paul-André Melliès Zhong Shao Jérémie Koenig Léo Stefanesco,https://doi.org/10.1145/3498703
* A FINE-GRAINED COMPUTATIONAL INTERPRETATION OF GIRARD'S INTUITIONISTIC PROOF-NETS.,Delia Kesner,https://doi.org/10.1145/3498669
* PARTIAL (IN)COMPLETENESS IN ABSTRACT INTERPRETATION: LIMITING THE IMPRECISION IN PROGRAM ANALYSIS.,Marco Campion Mila Dalla Preda Roberto Giacobazzi,https://doi.org/10.1145/3498721
* SUBCUBIC CERTIFICATES FOR CFL REACHABILITY.,Dmitry Chistikov Rupak Majumdar Philipp Schepper,https://doi.org/10.1145/3498702
* MŒBIUS: METAPROGRAMMING USING CONTEXTUAL TYPES: THE STAGE WHERE SYSTEM F CAN PATTERN MATCH ON ITSELF.,Junyoung Jang Samuel Gélineau Stefan Monnier Brigitte Pientka,https://doi.org/10.1145/3498700
* BOTTOM-UP SYNTHESIS OF RECURSIVE FUNCTIONAL PROGRAMS USING ANGELIC EXECUTION.,Anders Miltner Adrian Trejo Nuñez Ana Brendel Swarat Chaudhuri Isil Dillig,https://doi.org/10.1145/3498682
* VISIBILITY REASONING FOR CONCURRENT SNAPSHOT ALGORITHMS.,Joakim Öhman Aleksandar Nanevski,https://doi.org/10.1145/3498694
"* REASONING ABOUT ""REASONING ABOUT REASONING"": SEMANTICS AND CONTEXTUAL EQUIVALENCE FOR PROBABILISTIC PROGRAMS WITH NESTED QUERIES AND RECURSION.",Yizhou Zhang Nada Amin,https://doi.org/10.1145/3498677
* STATIC PREDICTION OF PARALLEL COMPUTATION GRAPHS.,Stefan K. Muller,https://doi.org/10.1145/3498708
* VERIFIED COMPILATION OF C PROGRAMS WITH A NOMINAL MEMORY MODEL.,Yuting Wang Ling Zhang Zhong Shao Jérémie Koenig,https://doi.org/10.1145/3498686
* EFFICIENT ALGORITHMS FOR DYNAMIC BIDIRECTED DYCK-REACHABILITY.,Yuanbo Li Kris Satya Qirun Zhang,https://doi.org/10.1145/3498724
* STAGING WITH CLASS: A SPECIFICATION FOR TYPED TEMPLATE HASKELL.,Ningning Xie Matthew Pickering Andres Löh Nicolas Wu Jeremy Yallop Meng Wang,https://doi.org/10.1145/3498723
* A QUANTUM INTERPRETATION OF SEPARATING CONJUNCTION FOR LOCAL REASONING OF QUANTUM PROGRAMS BASED ON SEPARATION LOGIC.,Xuan-Bach Le Shang-Wei Lin Jun Sun David Sanán,https://doi.org/10.1145/3498697
* CERTIFYING DERIVATION OF STATE MACHINES FROM COROUTINES.,Mirai Ikebuchi Andres Erbsen Adam Chlipala,https://doi.org/10.1145/3498685
* RELATIONAL E-MATCHING.,Yihong Zhang Yisu Remy Wang Max Willsey Zachary Tatlock,https://doi.org/10.1145/3498696
* ON INCORRECTNESS LOGIC AND KLEENE ALGEBRA WITH TOP AND TESTS.,Cheng Zhang Arthur Azevedo de Amorim Marco Gaboardi,https://doi.org/10.1145/3498690
* QUANTUM INFORMATION EFFECTS.,Chris Heunen Robin Kaarsgaard,https://doi.org/10.1145/3498663
"* ON TYPE-CASES, UNION ELIMINATION, AND OCCURRENCE TYPING.",Giuseppe Castagna Mickaël Laurent Kim Nguyen Matthew Lutze,https://doi.org/10.1145/3498674
* SOLVING CONSTRAINED HORN CLAUSES MODULO ALGEBRAIC DATA TYPES AND RECURSIVE FUNCTIONS.,Hari Govind V. K. Sharon Shoham Arie Gurfinkel,https://doi.org/10.1145/3498722
* VERIFIED TENSOR-PROGRAM OPTIMIZATION VIA HIGH-LEVEL SCHEDULING REWRITES.,Amanda Liu Gilbert Louis Bernstein Adam Chlipala Jonathan Ragan-Kelley,https://doi.org/10.1145/3498717
"* TRULY STATELESS, OPTIMAL DYNAMIC PARTIAL ORDER REDUCTION.",Michalis Kokologiannakis Iason Marmanis Vladimir Gladstein Viktor Vafeiadis,https://doi.org/10.1145/3498711
* THE DECIDABILITY AND COMPLEXITY OF INTERLEAVED BIDIRECTED DYCK REACHABILITY.,Adam Husted Kjelstrøm Andreas Pavlogiannis,https://doi.org/10.1145/3498673
* INTERVAL UNIVERSAL APPROXIMATION FOR NEURAL NETWORKS.,Zi Wang Aws Albarghouthi Gautam Prakriya Somesh Jha,https://doi.org/10.1145/3498675
* TYPE-LEVEL PROGRAMMING WITH MATCH TYPES.,Olivier Blanvillain Jonathan Immanuel Brachthäuser Maxime Kjaer Martin Odersky,https://doi.org/10.1145/3498698
* A RELATIONAL THEORY OF EFFECTS AND COEFFECTS.,Ugo Dal Lago Francesco Gavazzo,https://doi.org/10.1145/3498692
* PIROUETTE: HIGHER-ORDER TYPED FUNCTIONAL CHOREOGRAPHIES.,Andrew K. Hirsch Deepak Garg,https://doi.org/10.1145/3498684
* EXTENDING INTEL-X86 CONSISTENCY AND PERSISTENCY: FORMALISING THE SEMANTICS OF INTEL-X86 MEMORY TYPES AND NON-TEMPORAL STORES.,Azalea Raad Luc Maranget Viktor Vafeiadis,https://doi.org/10.1145/3498683
* A DUAL NUMBER ABSTRACTION FOR STATIC ANALYSIS OF CLARKE JACOBIANS.,Jacob Laurel Rem Yang Gagandeep Singh Sasa Misailovic,https://doi.org/10.1145/3498718
* CONTEXT-BOUNDED VERIFICATION OF THREAD POOLS.,Pascal Baumann Rupak Majumdar Ramanathan S. Thinniyam Georg Zetzsche,https://doi.org/10.1145/3498678
* FULLY ABSTRACT MODELS FOR EFFECTFUL Λ-CALCULI VIA CATEGORY-THEORETIC LOGICAL RELATIONS.,Ohad Kammar Shin-ya Katsumata Philip Saville,https://doi.org/10.1145/3498705
* PRIMA: GENERAL AND PRECISE NEURAL NETWORK CERTIFICATION VIA SCALABLE CONVEX HULL APPROXIMATIONS.,Mark Niklas Müller Gleb Makarchuk Gagandeep Singh Markus Püschel Martin T. Vechev,https://doi.org/10.1145/3498704
* LOGARITHM AND PROGRAM TESTING.,Kuen-Bang Hou (Favonia) Zhuyang Wang,https://doi.org/10.1145/3498726
* RETURN OF CFA: CALL-SITE SENSITIVITY CAN BE SUPERIOR TO OBJECT SENSITIVITY EVEN FOR OBJECT-ORIENTED PROGRAMS.,Minseok Jeon Hakjoo Oh,https://doi.org/10.1145/3498720
* LEARNING FORMULAS IN FINITE VARIABLE LOGICS.,Paul Krogmeier P. Madhusudan,https://doi.org/10.1145/3498671
* SOFTWARE MODEL-CHECKING AS CYCLIC-PROOF SEARCH.,Takeshi Tsukada Hiroshi Unno,https://doi.org/10.1145/3498725
* SOLTYPE: REFINEMENT TYPES FOR ARITHMETIC OVERFLOW IN SOLIDITY.,Bryan Tan Benjamin Mariano Shuvendu K. Lahiri Isil Dillig Yu Feng,https://doi.org/10.1145/3498665
* SOLVING STRING CONSTRAINTS WITH REGEX-DEPENDENT FUNCTIONS THROUGH TRANSDUCERS WITH PRIORITIES AND VARIABLES.,Taolue Chen Alejandro Flores-Lamas Matthew Hague Zhilei Han Denghang Hu Shuanglong Kan Anthony W. Lin Philipp Rümmer Zhilin Wu,https://doi.org/10.1145/3498707
* PROFILE INFERENCE REVISITED.,Wenlei He Julián Mestre Sergey Pupyrev Lei Wang Hongtao Yu,https://doi.org/10.1145/3498714
* A FORMAL FOUNDATION FOR SYMBOLIC EVALUATION WITH MERGING.,Sorawee Porncharoenwase Luke Nelson Xi Wang Emina Torlak,https://doi.org/10.1145/3498709
* FORMAL METATHEORY OF SECOND-ORDER ABSTRACT SYNTAX.,Marcelo Fiore Dmitrij Szamozvancev,https://doi.org/10.1145/3498715
* SYNTHESIZING FINE-GRAINED SYNCHRONIZATION PROTOCOLS FOR IMPLICIT MONITORS.,Kostas Ferles Benjamin Sepanski Rahul Krishnan James Bornholt Isil Dillig,https://doi.org/10.1145/3527311
* PURITY OF AN ST MONAD: FULL ABSTRACTION BY SEMANTICALLY TYPED BACK-TRANSLATION.,Koen Jacobs Dominique Devriese Amin Timany,https://doi.org/10.1145/3527326
* END-TO-END TRANSLATION VALIDATION FOR THE HALIDE LANGUAGE.,Basile Clément Albert Cohen,https://doi.org/10.1145/3527328
"* EFFECTS, CAPABILITIES, AND BOXES: FROM SCOPE-BASED REASONING TO TYPE-BASED REASONING AND BACK.",Jonathan Immanuel Brachthäuser Philipp Schuster Edward Lee Aleksander Boruch-Gruszecki,https://doi.org/10.1145/3527320
* PLAUSIBLE SEALING FOR GRADUAL PARAMETRICITY.,Elizabeth Labrada Matías Toro Éric Tanter Dominique Devriese,https://doi.org/10.1145/3527314
* BUGS IN QUANTUM COMPUTING PLATFORMS: AN EMPIRICAL STUDY.,Matteo Paltenghi Michael Pradel,https://doi.org/10.1145/3527330
* LE TEMPS DES CERISES: EFFICIENT TEMPORAL STACK SAFETY ON CAPABILITY MACHINES USING DIRECTED CAPABILITIES.,Aïna Linn Georges Alix Trieu Lars Birkedal,https://doi.org/10.1145/3527318
* LINEAR TYPES FOR LARGE-SCALE SYSTEMS VERIFICATION.,Jialin Li Andrea Lattuada Yi Zhou Jonathan Cameron Jon Howell Bryan Parno Chris Hawblitzel,https://doi.org/10.1145/3527313
* ON INCORRECTNESS LOGIC FOR QUANTUM PROGRAMS.,Peng Yan Hanru Jiang Nengkun Yu,https://doi.org/10.1145/3527316
* COVERAGE-GUIDED TENSOR COMPILER FUZZING WITH JOINT IR-PASS MUTATION.,Jiawei Liu Yuxiang Wei Sen Yang Yinlin Deng Lingming Zhang,https://doi.org/10.1145/3527317
* C4: VERIFIED TRANSACTIONAL OBJECTS.,Mohsen Lesani Li-yao Xia Anders Kaseorg Christian J. Bell Adam Chlipala Benjamin C. Pierce Steve Zdancewic,https://doi.org/10.1145/3527324
