args.keyword is: 
args.excludekeyword is: 
==========,DAC,TITLE,AUTHORS,URL,===========
* INVITED: SOFTWARE DEFINED ACCELERATORS FROM LEARNING TOOLS ENVIRONMENT.,Antonino Tumeo Marco Minutoli Vito Giovanni Castellana Joseph B. Manzano Vinay Amatya David Brooks Gu-Yeon Wei,https://doi.org/10.1109/DAC18072.2020.9218489
* INVITED: AI UTOPIA OR DYSTOPIA - ON SECURING AI PLATFORMS.,Ghada Dessouky Patrick Jauernig Nele Mentens Ahmad-Reza Sadeghi Emmanuel Stapf,https://doi.org/10.1109/DAC18072.2020.9218490
* ON THE SECURITY OF STRONG MEMRISTOR-BASED PHYSICALLY UNCLONABLE FUNCTIONS.,Shaza Zeitouni Emmanuel Stapf Hossein Fereidooni Ahmad-Reza Sadeghi,https://doi.org/10.1109/DAC18072.2020.9218491
* MULTIPLICATIVE COMPLEXITY OF AUTOSYMMETRIC FUNCTIONS: THEORY AND APPLICATIONS TO SECURITY.,Anna Bernasconi Stelvio Cimato Valentina Ciriani Maria Chiara Molteni,https://doi.org/10.1109/DAC18072.2020.9218492
* PRIVE-HD: PRIVACY-PRESERVED HYPERDIMENSIONAL COMPUTING.,Behnam Khaleghi Mohsen Imani Tajana Rosing,https://doi.org/10.1109/DAC18072.2020.9218493
* DYNAMIC INFORMATION FLOW TRACKING FOR EMBEDDED BINARIES USING SYSTEMC-BASED VIRTUAL PROTOTYPES.,Pascal Pieper Vladimir Herdt Daniel Große Rolf Drechsler,https://doi.org/10.1109/DAC18072.2020.9218494
* MLPAREST: MACHINE LEARNING BASED PARASITIC ESTIMATION FOR CUSTOM CIRCUIT DESIGN.,Brett Shook Prateek Bhansali Chandramouli V. Kashyap Chirayu Amin Siddhartha Joshi,https://doi.org/10.1109/DAC18072.2020.9218495
* EXTENDING THE RISC-V ISA FOR EFFICIENT RNN-BASED 5G RADIO RESOURCE MANAGEMENT.,Renzo Andri Tomas Henriksson Luca Benini,https://doi.org/10.1109/DAC18072.2020.9218496
* R2D3: A RELIABILITY ENGINE FOR 3D PARALLEL SYSTEMS.,Javad Bagherzadeh Aporva Amarnath Jielun Tan Subhankar Pal Ronald G. Dreslinski,https://doi.org/10.1109/DAC18072.2020.9218497
* PCNN: PATTERN-BASED FINE-GRAINED REGULAR PRUNING TOWARDS OPTIMIZING CNN ACCELERATORS.,Zhanhong Tan Jiebo Song Xiaolong Ma Sia Huat Tan Hongyang Chen Yuanqing Miao Yifu Wu Shaokai Ye Yanzhi Wang Dehui Li Kaisheng Ma,https://doi.org/10.1109/DAC18072.2020.9218498
* RTMOBILE: BEYOND REAL-TIME MOBILE ACCELERATION OF RNNS FOR SPEECH RECOGNITION.,Peiyan Dong Siyue Wang Wei Niu Chengming Zhang Sheng Lin Zhengang Li Yifan Gong Bin Ren Xue Lin Dingwen Tao,https://doi.org/10.1109/DAC18072.2020.9218499
* SFO: A SCALABLE APPROACH TO FANOUT-BOUNDED LOGIC SYNTHESIS FOR EMERGING TECHNOLOGIES.,He-Teng Zhang Jie-Hong R. Jiang,https://doi.org/10.1109/DAC18072.2020.9218500
* ALF: AUTOENCODER-BASED LOW-RANK FILTER-SHARING FOR EFFICIENT CONVOLUTIONAL NEURAL NETWORKS.,Alexander Frickenstein Manoj Rohit Vemparala Nael Fasfous Laura Hauenschild Naveen Shankar Nagaraja Christian Unger Walter Stechele,https://doi.org/10.1109/DAC18072.2020.9218501
* WARNINGNET: A DEEP LEARNING PLATFORM FOR EARLY WARNING OF TASK FAILURES UNDER INPUT PERTURBATION FOR RELIABLE AUTONOMOUS PLATFORMS.,Minah Lee Burhan Ahmad Mudassar Taesik Na Saibal Mukhopadhyay,https://doi.org/10.1109/DAC18072.2020.9218502
* TOWARDS MEMORY-EFFICIENT STREAMING PROCESSING WITH COUNTER-CASCADING SKETCHING ON FPGA.,Minjin Tang Mei Wen Junzhong Shen Xiaolei Zhao Chunyuan Zhang,https://doi.org/10.1109/DAC18072.2020.9218503
* AN EFFICIENT EPIST ALGORITHM FOR GLOBAL PLACEMENT WITH NON-INTEGER MULTIPLE-HEIGHT CELLS ,Jianli Chen Zhipeng Huang Ye Huang Wenxing Zhu Jun Yu Yao-Wen Chang,https://doi.org/10.1109/DAC18072.2020.9218504
* IN-MEMORY COMPUTING IN EMERGING MEMORY TECHNOLOGIES FOR MACHINE LEARNING: AN OVERVIEW.,Kaushik Roy Indranil Chakraborty Mustafa Fayez Ali Aayush Ankit Amogh Agrawal,https://doi.org/10.1109/DAC18072.2020.9218505
* DON'T-CARE-BASED NODE MINIMIZATION FOR THRESHOLD LOGIC NETWORKS.,Yung-Chih Chen Hao-Ju Chang Li-Cheng Zheng,https://doi.org/10.1109/DAC18072.2020.9218506
* A PRAGMATIC APPROACH TO ON-DEVICE INCREMENTAL LEARNING SYSTEM WITH SELECTIVE WEIGHT UPDATES.,Jaekang Shin Seungkyu Choi Yeongjae Choi Lee-Sup Kim,https://doi.org/10.1109/DAC18072.2020.9218507
* AHEC: END-TO-END COMPILER FRAMEWORK FOR PRIVACY-PRESERVING MACHINE LEARNING ACCELERATION.,Huili Chen Rosario Cammarota Felipe Valencia Francesco Regazzoni Farinaz Koushanfar,https://doi.org/10.1109/DAC18072.2020.9218508
* AUTONOMOUS WAREHOUSE-SCALE COMPUTERS.,Sundar Dev David Lo Liqun Cheng Parthasarathy Ranganathan,https://doi.org/10.1109/DAC18072.2020.9218509
* CIRCUIT LEARNING FOR LOGIC REGRESSION ON HIGH DIMENSIONAL BOOLEAN SPACE.,Pei-Wei Chen Yu-Ching Huang Cheng-Lin Lee Jie-Hong Roland Jiang,https://doi.org/10.1109/DAC18072.2020.9218510
* NEURAL NETWORK-BASED SIDE CHANNEL ATTACKS AND COUNTERMEASURES.,Dimitrios Serpanos Shengqi Yang Marilyn Wolf,https://doi.org/10.1109/DAC18072.2020.9218511
* BPU: A BLOCKCHAIN PROCESSING UNIT FOR ACCELERATED SMART CONTRACT EXECUTION.,Tao Lu Lu Peng,https://doi.org/10.1109/DAC18072.2020.9218512
* HAMILTONIAN PATH BASED MIXED-CELL-HEIGHT LEGALIZATION FOR NEIGHBOR DIFFUSION EFFECT MITIGATION.,Jianli Chen Ziran Zhu Qinghai Liu Yimin Zhang Wenxing Zhu Yao-Wen Chang,https://doi.org/10.1109/DAC18072.2020.9218513
* RUNTIME TRUST EVALUATION AND HARDWARE TROJAN DETECTION USING ON-CHIP EM SENSORS.,Jiaji He Xiaolong Guo Haocheng Ma Yanjiang Liu Yiqiang Zhao Yier Jin,https://doi.org/10.1109/DAC18072.2020.9218514
* PARAGRAPH: LAYOUT PARASITICS AND DEVICE PARAMETER PREDICTION USING GRAPH NEURAL NETWORKS.,Haoxing Ren George F. Kokai Walker J. Turner Ting-Sheng Ku,https://doi.org/10.1109/DAC18072.2020.9218515
* ALGORITHM-HARDWARE CO-DESIGN OF ADAPTIVE FLOATING-POINT ENCODINGS FOR RESILIENT DEEP LEARNING INFERENCE.,Thierry Tambe En-Yu Yang Zishen Wan Yuntian Deng Vijay Janapa Reddi Alexander M. Rush David Brooks Gu-Yeon Wei,https://doi.org/10.1109/DAC18072.2020.9218516
* RETRIPLE: REDUCTION OF REDUNDANT RENDERING ON ANDROID DEVICES FOR PERFORMANCE AND ENERGY OPTIMIZATIONS.,Xianfeng Li Gengchao Li Xiaole Cui,https://doi.org/10.1109/DAC18072.2020.9218517
* CONVERGENCE-AWARE NEURAL NETWORK TRAINING.,Hyungjun Oh Yongseung Yu Giha Ryu Gunjoo Ahn Yuri Jeong Yongjun Park Jiwon Seo,https://doi.org/10.1109/DAC18072.2020.9218518
* DECOY: DEFLECTION-DRIVEN HLS-BASED COMPUTATION PARTITIONING FOR OBFUSCATING INTELLECTUAL PROPERTY.,Jianqi Chen Monir Zaman Yiorgos Makris R. D. Shawn Blanton Subhasish Mitra Benjamin Carrión Schäfer,https://doi.org/10.1109/DAC18072.2020.9218519
* LEARNING FROM A BIG BROTHER - MIMICKING NEURAL NETWORKS IN PROFILED SIDE-CHANNEL ANALYSIS.,Daan van der Valk Marina Krcek Stjepan Picek Shivam Bhasin,https://doi.org/10.1109/DAC18072.2020.9218520
* FLASHMARK: WATERMARKING OF NOR FLASH MEMORIES FOR COUNTERFEIT DETECTION.,Prawar Poudel Biswajit Ray Aleksandar Milenkovic,https://doi.org/10.1109/DAC18072.2020.9218521
* STC: SIGNIFICANCE-AWARE TRANSFORM-BASED CODEC FRAMEWORK FOR EXTERNAL MEMORY ACCESS REDUCTION.,Feng Xiong Fengbin Tu Man Shi Yang Wang Leibo Liu Shaojun Wei Shouyi Yin,https://doi.org/10.1109/DAC18072.2020.9218522
* PIM-PRUNE: FINE-GRAIN DCNN PRUNING FOR CROSSBAR-BASED PROCESS-IN-MEMORY ARCHITECTURE.,Chaoqun Chu Yanzhi Wang Yilong Zhao Xiaolong Ma Shaokai Ye Yunyan Hong Xiaoyao Liang Yinhe Han Li Jiang,https://doi.org/10.1109/DAC18072.2020.9218523
* A TWO-WAY SRAM ARRAY BASED ACCELERATOR FOR DEEP NEURAL NETWORK ON-CHIP TRAINING.,Hongwu Jiang Shanshi Huang Xiaochen Peng Jian-Wei Su Yen-Chi Chou Wei-Hsing Huang Ta-Wei Liu Ruhui Liu Meng-Fan Chang Shimeng Yu,https://doi.org/10.1109/DAC18072.2020.9218524
* PETNET: POLYCOUNT AND ENERGY TRADE-OFF DEEP NETWORKS FOR PRODUCING 3D OBJECTS FROM IMAGES.,Nitthilan Kanappan Jayakodi Janardhan Rao Doppa Partha Pratim Pande,https://doi.org/10.1109/DAC18072.2020.9218525
* INTERMITTENT INFERENCE WITH NONUNIFORMLY COMPRESSED MULTI-EXIT NEURAL NETWORK FOR ENERGY HARVESTING POWERED DEVICES.,Yawen Wu Zhepeng Wang Zhenge Jia Yiyu Shi Jingtong Hu,https://doi.org/10.1109/DAC18072.2020.9218526
* TDP-ADMM: A TIMING DRIVEN PLACEMENT APPROACH FOR SUPERCONDUCTIVE ELECTRONIC CIRCUITS USING ALTERNATING DIRECTION METHOD OF MULTIPLIERS.,Soheil Nazar Shahsavani Massoud Pedram,https://doi.org/10.1109/DAC18072.2020.9218527
* SCALABLE MULTI-FPGA ACCELERATION FOR LARGE RNNS WITH FULL PARALLELISM LEVELS.,Dongup Kwon Suyeon Hur Hamin Jang Eriko Nurvitadhi Jangwoo Kim,https://doi.org/10.1109/DAC18072.2020.9218528
* INVITED: EFFICIENT SYNTHESIS OF COMPACT DEEP NEURAL NETWORKS.,Wenhan Xia Hongxu Yin Niraj K. Jha,https://doi.org/10.1109/DAC18072.2020.9218529
* DEEP LEARNING-DRIVEN SIMULTANEOUS LAYOUT DECOMPOSITION AND MASK OPTIMIZATION.,Wei Zhong Shuxiang Hu Yuzhe Ma Haoyu Yang Xiuyuan Ma Bei Yu,https://doi.org/10.1109/DAC18072.2020.9218530
* THE BEST OF BOTH WORLDS: COMBINING CUDA GRAPH WITH AN IMAGE PROCESSING DSL.,Bo Qiao M. Akif Özkan Jürgen Teich Frank Hannig,https://doi.org/10.1109/DAC18072.2020.9218531
* THE TAO OF PAO: ANATOMY OF A PIN ACCESS ORACLE FOR DETAILED ROUTING.,Andrew B. Kahng Lutong Wang Bangqi Xu,https://doi.org/10.1109/DAC18072.2020.9218532
* APPROXFPGAS: EMBRACING ASIC-BASED APPROXIMATE ARITHMETIC COMPONENTS FOR FPGA-BASED SYSTEMS.,Bharath Srinivas Prabakaran Vojtech Mrazek Zdenek Vasícek Lukás Sekanina Muhammad Shafique,https://doi.org/10.1109/DAC18072.2020.9218533
* BITPRUNER: NETWORK PRUNING FOR BIT-SERIAL ACCELERATORS.,Xiandong Zhao Ying Wang Cheng Liu Cong Shi Kaijie Tu Lei Zhang,https://doi.org/10.1109/DAC18072.2020.9218534
* CAMOUFLAGE: HARDWARE-ASSISTED CFI FOR THE ARM LINUX KERNEL.,Rémi Denis-Courmont Hans Liljestrand Carlos Chinea Perez Jan-Erik Ekberg,https://doi.org/10.1109/DAC18072.2020.9218535
* PROBABILISTIC ERROR PROPAGATION THROUGH APPROXIMATED BOOLEAN NETWORKS.,Jorge Echavarria Stefan Wildermann Oliver Keszöcze Jürgen Teich,https://doi.org/10.1109/DAC18072.2020.9218536
* SCENARIO-BASED SOFT REAL-TIME HYBRID APPLICATION MAPPING FOR MPSOCS.,Jan Spieck Stefan Wildermann Jürgen Teich,https://doi.org/10.1109/DAC18072.2020.9218537
* FLEXREDUCE: FLEXIBLE ALL-REDUCE FOR DISTRIBUTED DEEP LEARNING ON ASYMMETRIC NETWORK TOPOLOGY.,Jinho Lee Inseok Hwang Soham Shah Minsik Cho,https://doi.org/10.1109/DAC18072.2020.9218538
* KITE: A FAMILY OF HETEROGENEOUS INTERPOSER TOPOLOGIES ENABLED VIA ACCURATE INTERCONNECT MODELING.,Srikant Bharadwaj Jieming Yin Bradford M. Beckmann Tushar Krishna,https://doi.org/10.1109/DAC18072.2020.9218539
* ACCESS CHARACTERISTIC GUIDED PARTITION FOR READ PERFORMANCE IMPROVEMENT ON SOLID STATE DRIVES.,Yina Lv Liang Shi Qiao Li Chun Jason Xue Edwin H.-M. Sha,https://doi.org/10.1109/DAC18072.2020.9218540
