args.keyword is: 
args.excludekeyword is: 
==========,PACMPL,TITLE,AUTHORS,URL,===========
"* CYCLIC PROOFS, SYSTEM T, AND THE POWER OF CONTRACTION.",Denis Kuperberg Laureline Pinault Damien Pous,https://doi.org/10.1145/3434282
* DIAMONDS ARE NOT FOREVER: LIVENESS IN REACTIVE PROGRAMMING WITH GUARDED RECURSION.,Patrick Bahr Christian Uldal Graulund Rasmus Ejlers Møgelberg,https://doi.org/10.1145/3434283
* 𝜆ₛ: COMPUTABLE SEMANTICS FOR DIFFERENTIABLE PROGRAMMING WITH HIGHER-ORDER FUNCTIONS AND DATATYPES.,Benjamin Sherman Jesse Michel Michael Carbin,https://doi.org/10.1145/3434284
* VERIFYING OBSERVATIONAL ROBUSTNESS AGAINST A C11-STYLE MEMORY MODEL.,Roy Margalit Ori Lahav,https://doi.org/10.1145/3434285
* ON ALGEBRAIC ABSTRACTIONS FOR CONCURRENT SEPARATION LOGICS.,Frantisek Farka Aleksandar Nanevski Anindya Banerjee Germán Andrés Delbianco Ignacio Fábregas,https://doi.org/10.1145/3434286
* EFFICIENT AND PROVABLE LOCAL CAPABILITY REVOCATION USING UNINITIALIZED CAPABILITIES.,Aïna Linn Georges Armaël Guéneau Thomas Van Strydonck Amin Timany Alix Trieu Sander Huyghebaert Dominique Devriese Lars Birkedal,https://doi.org/10.1145/3434287
* FULLY ABSTRACT FROM STATIC TO GRADUAL.,Koen Jacobs Amin Timany Dominique Devriese,https://doi.org/10.1145/3434288
* DECIDING ACCURACY OF DIFFERENTIAL PRIVACY SCHEMES.,Gilles Barthe Rohit Chadha Paul Krogmeier A. Prasad Sistla Mahesh Viswanathan,https://doi.org/10.1145/3434289
* A COMPUTATIONAL INTERPRETATION OF COMPACT CLOSED CATEGORIES: REVERSIBLE PROGRAMMING WITH NEGATIVE AND FRACTIONAL TYPES.,Chao-Hong Chen Amr Sabry,https://doi.org/10.1145/3434290
* MECHANIZED LOGICAL RELATIONS FOR TERMINATION-INSENSITIVE NONINTERFERENCE.,Simon Oddershede Gregersen Johan Bay Amin Timany Lars Birkedal,https://doi.org/10.1145/3434291
* PROBABILISTIC PROGRAMMING SEMANTICS FOR NAME GENERATION.,Marcin Sabok Sam Staton Dario Stein Michael Wolman,https://doi.org/10.1145/3434292
* INTERNALIZING REPRESENTATION INDEPENDENCE WITH UNIVALENCE.,Carlo Angiuli Evan Cavallo Anders Mörtberg Max Zeuner,https://doi.org/10.1145/3434293
* TRANSFINITE STEP-INDEXING FOR TERMINATION.,Simon Spies Neel Krishnaswami Derek Dreyer,https://doi.org/10.1145/3434294
* GENERATING COLLECTION TRANSFORMATIONS FROM PROOFS.,Michael Benedikt Pierre Pradic,https://doi.org/10.1145/3434295
* LEARNING THE BOUNDARY OF INDUCTIVE INVARIANTS.,Yotam M. Y. Feldman Mooly Sagiv Sharon Shoham James R. Wilcox,https://doi.org/10.1145/3434296
* PRECISE SUBTYPING FOR ASYNCHRONOUS MULTIPARTY SESSIONS.,Silvia Ghilezan Jovanka Pantovic Ivan Prokic Alceste Scalas Nobuko Yoshida,https://doi.org/10.1145/3434297
* VERIFYING CORRECT USAGE OF CONTEXT-FREE API PROTOCOLS.,Kostas Ferles Jon Stephens Isil Dillig,https://doi.org/10.1145/3434298
