args.keyword is: 
args.excludekeyword is: 
==========,DAC,TITLE,AUTHORS,URL,===========
* LAMA: LINK-AWARE HYBRID MANAGEMENT FOR MEMORY ACCESSES IN EMERGING CPU-FPGA PLATFORMS.,Liang Feng Jieru Zhao Tingyuan Liang Sharad Sinha Wei Zhang,https://doi.org/10.1145/3316781.3317846
* THREAD WEAVING: STATIC RESOURCE SCHEDULING FOR MULTITHREADED HIGH-LEVEL SYNTHESIS.,Hsuan Hsiao Jason Helge Anderson,https://doi.org/10.1145/3316781.3317924
* EXACT AND HEURISTIC ALLOCATION OF MULTI-KERNEL APPLICATIONS TO MULTI-FPGA PLATFORMS.,Junnan Shan Mario R. Casu Jordi Cortadella Luciano Lavagno Mihai T. Lazarescu,https://doi.org/10.1145/3316781.3317821
* A FLAT TIMING-DRIVEN PLACEMENT FLOW FOR MODERN FPGAS.,Timothy Martin Dani Maarouf Ziad Abuowaimer Abeer Alhyari Gary Gréwal Shawki Areibi,https://doi.org/10.1145/3316781.3317743
* ACCURACY VS. EFFICIENCY: ACHIEVING BOTH THROUGH FPGA-IMPLEMENTATION AWARE NEURAL ARCHITECTURE SEARCH.,Weiwen Jiang Xinyi Zhang Edwin Hsing-Mean Sha Lei Yang Qingfeng Zhuge Yiyu Shi Jingtong Hu,https://doi.org/10.1145/3316781.3317757
* CANN: CURABLE APPROXIMATIONS FOR HIGH-PERFORMANCE DEEP NEURAL NETWORK ACCELERATORS.,Muhammad Abdullah Hanif Faiq Khalid Muhammad Shafique,https://doi.org/10.1145/3316781.3317787
* SUCCESSIVE LOG QUANTIZATION FOR COST-EFFICIENT NEURAL NETWORKS USING STOCHASTIC COMPUTING.,Sugil Lee Hyeon Uk Sim Jooyeon Choi Jongeun Lee,https://doi.org/10.1145/3316781.3317916
* ARGA: APPROXIMATE REUSE FOR GPGPU ACCELERATION.,Daniel Peroni Mohsen Imani Hamid Nejatollahi Nikil D. Dutt Tajana Rosing,https://doi.org/10.1145/3316781.3317776
* ASSESSING THE ADHERENCE OF AN INDUSTRIAL AUTONOMOUS DRIVING FRAMEWORK TO ISO 26262 SOFTWARE GUIDELINES.,Hamid Tabani Leonidas Kosmidis Jaume Abella Francisco J. Cazorla Guillem Bernat,https://doi.org/10.1145/3316781.3317779
* TIGHTER DIMENSIONING OF HETEROGENEOUS MULTI-RESOURCE AUTONOMOUS CPS WITH CONTROL PERFORMANCE GUARANTEES.,Debayan Roy Wanli Chang Sanjoy K. Mitter Samarjit Chakraborty,https://doi.org/10.1145/3316781.3317925
* DYNAMIC SWITCHING SPEED RECONFIGURATION FOR ENGINE PERFORMANCE OPTIMIZATION.,Chao Peng Yecheng Zhao Haibo Zeng,https://doi.org/10.1145/3316781.3317806
* A MEMORY-EFFICIENT MARKOV DECISION PROCESS COMPUTATION FRAMEWORK USING BDD-BASED SAMPLING REPRESENTATION.,He Zhou Sunil P. Khatri Jiang Hu Frank Liu,https://doi.org/10.1145/3316781.3317748
"* PROCESS, CIRCUIT AND SYSTEM CO-OPTIMIZATION OF WAFER LEVEL CO-INTEGRATED FINFET WITH VERTICAL NANOSHEET SELECTOR FOR STT-MRAM APPLICATIONS.",Trong Huynh Bao Anabela Veloso Sushil Sakhare Philippe Matagne Julien Ryckaert Manu Perumkunnil Davide Crotti Farrukh Yasin Alessio Spessot Arnaud Furnémont Gouri Sankar Kar Anda Mocuta,https://doi.org/10.1145/3316781.3317886
