args.keyword is: 
args.excludekeyword is: 
==========,PACMPL,TITLE,AUTHORS,URL,===========
* HIGHER INDUCTIVE TYPES IN CUBICAL COMPUTATIONAL TYPE THEORY.,Evan Cavallo Robert Harper,https://doi.org/10.1145/3290314
* CONSTRUCTING QUOTIENT INDUCTIVE-INDUCTIVE TYPES.,Ambrus Kaposi András Kovács Thorsten Altenkirch,https://doi.org/10.1145/3290315
* DEFINITIONAL PROOF-IRRELEVANCE WITHOUT K.,Gaëtan Gilbert Jesper Cockx Matthieu Sozeau Nicolas Tabareau,https://doi.org/10.1145/3290316
* BISIMULATION AS PATH TYPE FOR GUARDED RECURSIVE TYPES.,Rasmus Ejlers Møgelberg Niccolò Veltri,https://doi.org/10.1145/3290317
* ABSTRACTION-SAFE EFFECT HANDLERS VIA TUNNELING.,Yizhou Zhang Andrew C. Myers,https://doi.org/10.1145/3290318
* ABSTRACTING ALGEBRAIC EFFECTS.,Dariusz Biernacki Maciej Piróg Piotr Polesiuk Filip Sieczkowski,https://doi.org/10.1145/3290319
* INTERSECTION TYPES AND RUNTIME ERRORS IN THE PI-CALCULUS.,Ugo Dal Lago Marc de Visme Damiano Mazza Akira Yoshimizu,https://doi.org/10.1145/3290320
* PRINCIPALITY AND APPROXIMATION UNDER DIMENSIONAL BOUND.,Andrej Dudenhefner Jakob Rehof,https://doi.org/10.1145/3290321
* SOUND AND COMPLETE BIDIRECTIONAL TYPECHECKING FOR HIGHER-RANK POLYMORPHISM WITH EXISTENTIALS AND INDEXED TYPES.,Jana Dunfield Neelakantan R. Krishnaswami,https://doi.org/10.1145/3290322
* FULLY ABSTRACT MODULE COMPILATION.,Karl Crary,https://doi.org/10.1145/3290323
* POLYMORPHIC SYMMETRIC MULTIPLE DISPATCH WITH VARIANCE.,Gyunghee Park Jaemin Hong Guy L. Steele Jr. Sukyoung Ryu,https://doi.org/10.1145/3290324
"* ABSTRACTING EXTENSIBLE DATA TYPES: OR, ROWS BY ANY OTHER NAME.",J. Garrett Morris James McKinna,https://doi.org/10.1145/3290325
* TYPE-GUIDED WORST-CASE INPUT GENERATION.,Di Wang Jan Hoffmann,https://doi.org/10.1145/3290326
* LIVE FUNCTIONAL PROGRAMMING WITH TYPED HOLES.,Cyrus Omar Ian Voysey Ravi Chugh Matthew A. Hammer,https://doi.org/10.1145/3290327
* GRADUAL TYPE THEORY.,Max S. New Daniel R. Licata Amal Ahmed,https://doi.org/10.1145/3290328
* GRADUAL TYPING: A NEW PERSPECTIVE.,Giuseppe Castagna Victor Lanvin Tommaso Petrucciani Jeremy G. Siek,https://doi.org/10.1145/3290329
"* GRADUAL PARAMETRICITY, REVISITED.",Matías Toro Elizabeth Labrada Éric Tanter,https://doi.org/10.1145/3290330
* DYNAMIC TYPE INFERENCE FOR GRADUAL HINDLEY-MILNER TYPING.,Yusuke Miyazaki Taro Sekiyama Atsushi Igarashi,https://doi.org/10.1145/3290331
* STKTOKENS: ENFORCING WELL-BRACKETED CONTROL FLOW AND STACK ENCAPSULATION USING LINEAR CAPABILITIES.,Lau Skorstengaard Dominique Devriese Lars Birkedal,https://doi.org/10.1145/3290332
"* MODALITIES, COHESION, AND INFORMATION FLOW.",G. A. Kavvos,https://doi.org/10.1145/3290333
* FAMILIAL MONADS AND STRUCTURAL OPERATIONAL SEMANTICS.,Tom Hirschowitz,https://doi.org/10.1145/3290334
* BINDINGS AS BOUNDED NATURAL FUNCTORS.,Jasmin Christian Blanchette Lorenzo Gheri Andrei Popescu Dmitriy Traytel,https://doi.org/10.1145/3290335
* CATEGORICAL COMBINATORICS OF SCHEDULING AND SYNCHRONIZATION IN GAME SEMANTICS.,Paul-André Melliès,https://doi.org/10.1145/3290336
* BETTER LATE THAN NEVER: A FULLY-ABSTRACT SEMANTICS FOR CLASSICAL PROCESSES.,Wen Kokke Fabrizio Montesi Marco Peressotti,https://doi.org/10.1145/3290337
* DIAGRAMMATIC ALGEBRA: FROM LINEAR TO CONCURRENT SYSTEMS.,Filippo Bonchi Joshua Holland Robin Piedeleu Pawel Sobocinski Fabio Zanasi,https://doi.org/10.1145/3290338
* FIXPOINT GAMES ON CONTINUOUS LATTICES.,Paolo Baldan Barbara König Christina Mika-Michalski Tommaso Padoan,https://doi.org/10.1145/3290339
* TWO SIDES OF THE SAME COIN: SESSION TYPES AND GAME SEMANTICS: A SYNCHRONOUS SIDE AND AN ASYNCHRONOUS SIDE.,Simon Castellan Nobuko Yoshida,https://doi.org/10.1145/3290340
* EXCEPTIONAL ASYNCHRONOUS SESSION TYPES: SESSION TYPES WITHOUT TIERS.,Simon Fowler Sam Lindley J. Garrett Morris Sára Decova,https://doi.org/10.1145/3290341
* DISTRIBUTED PROGRAMMING USING ROLE-PARAMETRIC SESSION TYPES IN GO: STATICALLY-TYPED ENDPOINT APIS FOR DYNAMICALLY-INSTANTIATED COMMUNICATION STRUCTURES.,David Castro-Perez Raymond Hu Sung-Shik Jongmans Nicholas Ng Nobuko Yoshida,https://doi.org/10.1145/3290342
* LESS IS MORE: MULTIPARTY SESSION TYPES REVISITED.,Alceste Scalas Nobuko Yoshida,https://doi.org/10.1145/3290343
* QUANTITATIVE ROBUSTNESS ANALYSIS OF QUANTUM PROGRAMS.,Shih-Han Hung Kesha Hietala Shaopeng Zhu Mingsheng Ying Michael Hicks Xiaodi Wu,https://doi.org/10.1145/3290344
* GAME SEMANTICS FOR QUANTUM PROGRAMMING.,Pierre Clairambault Marc de Visme Glynn Winskel,https://doi.org/10.1145/3290345
* QUANTUM RELATIONAL HOARE LOGIC.,Dominique Unruh,https://doi.org/10.1145/3290346
* QUANTITATIVE SEPARATION LOGIC: A LOGIC FOR REASONING ABOUT PROBABILISTIC POINTER PROGRAMS.,Kevin Batz Benjamin Lucien Kaminski Joost-Pieter Katoen Christoph Matheja Thomas Noll,https://doi.org/10.1145/3290347
"* PROBABILISTIC PROGRAMMING WITH DENSITIES IN SLICSTAN: EFFICIENT, FLEXIBLE, AND DETERMINISTIC.",Maria I. Gorinova Andrew D. Gordon Charles Sutton,https://doi.org/10.1145/3290348
* A DOMAIN THEORY FOR STATISTICAL PROBABILISTIC PROGRAMMING.,Matthijs Vákár Ohad Kammar Sam Staton,https://doi.org/10.1145/3290349
* BAYESIAN SYNTHESIS OF PROBABILISTIC PROGRAMS FOR AUTOMATIC DATA MODELING.,Feras A. Saad Marco F. Cusumano-Towner Ulrich Schaechtle Martin C. Rinard Vikash K. Mansinghka,https://doi.org/10.1145/3290350
"* FORMAL VERIFICATION OF HIGHER-ORDER PROBABILISTIC PROGRAMS: REASONING ABOUT APPROXIMATION, CONVERGENCE, BAYESIAN INFERENCE, AND OPTIMIZATION.",Tetsuya Sato Alejandro Aguirre Gilles Barthe Marco Gaboardi Deepak Garg Justin Hsu,https://doi.org/10.1145/3290351
* TRACE ABSTRACTION MODULO PROBABILITY.,Calvin Smith Justin Hsu Aws Albarghouthi,https://doi.org/10.1145/3290352
