args.keyword is: 
args.excludekeyword is: 
==========,DAC,TITLE,AUTHORS,URL,===========
* FRONTMATTER.,,https://dl.acm.org/action/showFmPdf?doi=10.1145%2F3489517
"* QUANTUMNAT: QUANTUM NOISE-AWARE TRAINING WITH NOISE INJECTION, QUANTIZATION AND NORMALIZATION.",Hanrui Wang Jiaqi Gu Yongshan Ding Zirui Li Frederic T. Chong David Z. Pan Song Han,https://doi.org/10.1145/3489517.3530400
* OPTIMIZING QUANTUM CIRCUIT SYNTHESIS FOR PERMUTATIONS USING RECURSION.,Cynthia Chen Bruno Schmitt Helena Zhang Lev S. Bishop Ali Javadi-Abhari,https://doi.org/10.1145/3489517.3530654
* A FAST AND SCALABLE QUBIT-MAPPING METHOD FOR NOISY INTERMEDIATE-SCALE QUANTUM COMPUTERS.,Sunghye Park Daeyeon Kim Minhyuk Kweon Jae-Yoon Sim Seokhyeong Kang,https://doi.org/10.1145/3489517.3530402
* OPTIMIZING QUANTUM CIRCUIT PLACEMENT VIA MACHINE LEARNING.,Hongxiang Fan Ce Guo Wayne Luk,https://doi.org/10.1145/3489517.3530403
* HERO: HESSIAN-ENHANCED ROBUST OPTIMIZATION FOR UNIFYING AND IMPROVING GENERALIZATION AND QUANTIZATION PERFORMANCE.,Huanrui Yang Xiaoxuan Yang Neil Zhenqiang Gong Yiran Chen,https://doi.org/10.1145/3489517.3530678
* NEURAL COMPUTATION FOR ROBUST AND HOLOGRAPHIC FACE DETECTION.,Mohsen Imani Ali Zakeri Hanning Chen TaeHyun Kim Prathyush Poduval Hyunsei Lee Yeseong Kim Elaheh Sadredini Farhad Imani,https://doi.org/10.1145/3489517.3530653
* FHDNN: COMMUNICATION EFFICIENT AND ROBUST FEDERATED LEARNING FOR AIOT NETWORKS.,Rishikanth Chandrasekaran Kazim Ergun Jihyun Lee Dhanush Nanjunda Jaeyoung Kang Tajana Rosing,https://doi.org/10.1145/3489517.3530394
* ODHD: ONE-CLASS BRAIN-INSPIRED HYPERDIMENSIONAL COMPUTING FOR OUTLIER DETECTION.,Ruixuan Wang Xun Jiao X. Sharon Hu,https://doi.org/10.1145/3489517.3530395
"* HIGH-LEVEL SYNTHESIS PERFORMANCE PREDICTION USING GNNS: BENCHMARKING, MODELING, AND ADVANCING.",Nan Wu Hang Yang Yuan Xie Pan Li Cong Hao,https://doi.org/10.1145/3489517.3530408
* AUTOMATED ACCELERATOR OPTIMIZATION AIDED BY GRAPH NEURAL NETWORKS.,Atefeh Sohrabizadeh Yunsheng Bai Yizhou Sun Jason Cong,https://doi.org/10.1145/3489517.3530409
* FUNCTIONALITY MATTERS IN NETLIST REPRESENTATION LEARNING.,Ziyi Wang Chen Bai Zhuolun He Guangliang Zhang Qiang Xu Tsung-Yi Ho Bei Yu Yu Huang,https://doi.org/10.1145/3489517.3530410
* EMS: EFFICIENT MEMORY SUBSYSTEM SYNTHESIS FOR SPATIAL ACCELERATORS.,Liancheng Jia Yuyue Wang Jingwen Leng Yun Liang,https://doi.org/10.1145/3489517.3530411
* DA PUF: DUAL-STATE ANALOG PUF.,Jiliang Zhang Lin Ding Zhuojun Chen Wenshang Li Gang Qu,https://doi.org/10.1145/3489517.3530412
* PATHFINDER: SIDE CHANNEL PROTECTION THROUGH AUTOMATIC LEAKY PATHS IDENTIFICATION AND OBFUSCATION.,Haocheng Ma Qizhi Zhang Ya Gao Jiaji He Yiqiang Zhao Yier Jin,https://doi.org/10.1145/3489517.3530413
* LOCK&ROLL: DEEP-LEARNING POWER SIDE-CHANNEL ATTACK MITIGATION USING EMERGING RECONFIGURABLE DEVICES AND LOGIC LOCKING.,Gaurav Kolhe Tyler David Sheaves Kevin Immanuel Gubbi Soheil Salehi Setareh Rafatirad Sai Manoj P. D. Avesta Sasan Houman Homayoun,https://doi.org/10.1145/3489517.3530414
* EFFICIENT ACCESS SCHEME FOR MULTI-BANK BASED NTT ARCHITECTURE THROUGH CONFLICT GRAPH.,Xiangren Chen Bohan Yang Yong Lu Shouyi Yin Shaojun Wei Leibo Liu,https://doi.org/10.1145/3489517.3530656
* INFOX: AN ENERGY-EFFICIENT RERAM ACCELERATOR DESIGN WITH INFORMATION-LOSSLESS LOW-BIT ADCS.,Yintao He Songyun Qu Ying Wang Bing Li Huawei Li Xiaowei Li,https://doi.org/10.1145/3489517.3530396
* PHANES: RERAM-BASED PHOTONIC ACCELERATOR FOR DEEP NEURAL NETWORKS.,Yinyi Liu Jiaqi Liu Yuxiang Fu Shixi Chen Jiaxu Zhang Jiang Xu,https://doi.org/10.1145/3489517.3530397
* CP-SRAM: CHARGE-PULSATION SRAM MARCO FOR ULTRA-HIGH ENERGY-EFFICIENCY COMPUTING-IN-MEMORY.,He Zhang Linjun Jiang Jianxin Wu Tingran Chen Junzhan Liu Wang Kang Weisheng Zhao,https://doi.org/10.1145/3489517.3530398
* CREAM: COMPUTING IN RERAM-ASSISTED ENERGY AND AREA-EFFICIENT SRAM FOR NEURAL NETWORK ACCELERATION.,Liukai Xu Songyuan Liu Zhi Li Dengfeng Wang Yiming Chen Yanan Sun Xueqing Li Weifeng He Shi Xu,https://doi.org/10.1145/3489517.3530399
* CHIPLET ACTUARY: A QUANTITATIVE COST MODEL AND MULTI-CHIPLET ARCHITECTURE EXPLORATION.,Yinxiao Feng Kaisheng Ma,https://doi.org/10.1145/3489517.3530428
* PANORAMA: DIVIDE-AND-CONQUER APPROACH FOR MAPPING COMPLEX LOOP KERNELS ON CGRA.,Dhananjaya Wijerathne Zhaoying Li Thilini Kaushalya Bandara Tulika Mitra,https://doi.org/10.1145/3489517.3530429
* A FAST PARAMETER TUNING FRAMEWORK VIA TRANSFER LEARNING AND MULTI-OBJECTIVE BAYESIAN OPTIMIZATION.,Zheng Zhang Tinghuan Chen Jiaxin Huang Meng Zhang,https://doi.org/10.1145/3489517.3530430
* PRIMAX: MAXIMIZING DSL APPLICATION PERFORMANCE WITH SELECTIVE PRIMITIVE ACCELERATION.,Nicholas Wendt Todd M. Austin Valeria Bertacco,https://doi.org/10.1145/3489517.3530431
* ACCELERATING AND PRUNING CNNS FOR SEMANTIC SEGMENTATION ON FPGA.,Pierpaolo Morì Manoj Rohit Vemparala Nael Fasfous Saptarshi Mitra Sreetama Sarkar Alexander Frickenstein Lukas Frickenstein Domenik Helms Naveen Shankar Nagaraja Walter Stechele Claudio Passerone,https://doi.org/10.1145/3489517.3530424
* SOFTSNN: LOW-COST FAULT TOLERANCE FOR SPIKING NEURAL NETWORK ACCELERATORS UNDER SOFT ERRORS.,Rachmad Vidya Wicaksana Putra Muhammad Abdullah Hanif Muhammad Shafique,https://doi.org/10.1145/3489517.3530657
* A JOINT MANAGEMENT MIDDLEWARE TO IMPROVE TRAINING PERFORMANCE OF DEEP RECOMMENDATION SYSTEMS WITH SSDS.,Chun-Feng Wu Carole-Jean Wu Gu-Yeon Wei David Brooks,https://doi.org/10.1145/3489517.3530426
* THE LARGER THE FAIRER?: SMALL NEURAL NETWORKS CAN ACHIEVE FAIRNESS FOR EDGE DEVICES.,Yi Sheng Junhuan Yang Yawen Wu Kevin Mao Yiyu Shi Jingtong Hu Weiwen Jiang Lei Yang,https://doi.org/10.1145/3489517.3530427
* SCAIE-V: AN OPEN-SOURCE SCALABLE INTERFACE FOR ISA EXTENSIONS FOR RISC-V PROCESSORS.,Mihaela Damian Julian Oppermann Christoph Spang Andreas Koch,https://doi.org/10.1145/3489517.3530432
* A SCALABLE SYMBOLIC SIMULATION TOOL FOR LOW POWER EMBEDDED SYSTEMS.,Subhash Sethumurugan Shashank Hegde Hari Cherupalli John Sartori,https://doi.org/10.1145/3489517.3530433
* DESIGNING CRITICAL SYSTEMS WITH ITERATIVE AUTOMATED SAFETY ANALYSIS.,Ran Wei Zhe Jiang Xiaoran Guo Haitao Mei Athanasios Zolotas Tim Kelly,https://doi.org/10.1145/3489517.3530434
* EFFICIENT ENSEMBLES OF GRAPH NEURAL NETWORKS.,Amrit Nagarajan Jacob R. Stevens Anand Raghunathan,https://doi.org/10.1145/3489517.3530416
* SIGN BIT IS ENOUGH: A LEARNING SYNCHRONIZATION FRAMEWORK FOR MULTI-HOP ALL-REDUCE WITH ULTIMATE COMPRESSION.,Feijie Wu Shiqi He Song Guo Zhihao Qu Haozhao Wang Weihua Zhuang Jie Zhang,https://doi.org/10.1145/3489517.3530417
* GLITE: A FAST AND EFFICIENT AUTOMATIC GRAPH-LEVEL OPTIMIZER FOR LARGE-SCALE DNNS.,Jiaqi Li Min Peng Qingan Li Meizheng Peng Mengting Yuan,https://doi.org/10.1145/3489517.3530418
* CONTRASTIVE QUANT: QUANTIZATION MAKES STRONGER CONTRASTIVE LEARNING.,Yonggan Fu Qixuan Yu Meng Li Xu Ouyang Vikas Chandra Yingyan Lin,https://doi.org/10.1145/3489517.3530419
* SERPENS: A HIGH BANDWIDTH MEMORY BASED ACCELERATOR FOR GENERAL-PURPOSE SPARSE MATRIX-VECTOR MULTIPLICATION.,Linghao Song Yuze Chi Licheng Guo Jason Cong,https://doi.org/10.1145/3489517.3530420
* AN ENERGY-EFFICIENT SEIZURE DETECTION PROCESSOR USING EVENT-DRIVEN MULTI-STAGE CNN CLASSIFICATION AND SEGMENTED DATA PROCESSING WITH ADAPTIVE CHANNEL SELECTION.,Jiahao Liu Zirui Zhong Yong Zhou Hui Qiu Jianbiao Xiao Jiajing Fan Zhaomin Zhang Sixu Li Yiming Xu Siqi Yang Weiwei Shan Shuisheng Lin Liang Chang Jun Zhou,https://doi.org/10.1145/3489517.3530421
* PATTERNET: EXPLORE AND EXPLOIT FILTER PATTERNS FOR EFFICIENT DEEP NEURAL NETWORKS.,Behnam Khaleghi Uday Mallappa Duygu Yaldiz Haichao Yang Monil Shah Jaeyoung Kang Tajana Rosing,https://doi.org/10.1145/3489517.3530422
* E,Zhuoran Song Zhongkai Yu Naifeng Jing Xiaoyao Liang,https://doi.org/10.1145/3489517.3530423
* MATCHA: A FAST AND ENERGY-EFFICIENT ACCELERATOR FOR FULLY HOMOMORPHIC ENCRYPTION OVER THE TORUS.,Lei Jiang Qian Lou Nrushad Joshi,https://doi.org/10.1145/3489517.3530435
* VIRTEE: A FULL BACKWARD-COMPATIBLE TEE WITH NATIVE LIVE MIGRATION AND SECURE I/O.,Jianqiang Wang Pouya Mahmoody Ferdinand Brasser Patrick Jauernig Ahmad-Reza Sadeghi Donghui Yu Dahan Pan Yuanyuan Zhang,https://doi.org/10.1145/3489517.3530436
* APPLE VS. EMA: ELECTROMAGNETIC SIDE CHANNEL ATTACKS ON APPLE CORECRYPTO.,Gregor Haas Aydin Aysu,https://doi.org/10.1145/3489517.3530437
