args.keyword is: 
args.excludekeyword is: 
==========,PACMPL,TITLE,AUTHORS,URL,===========
* CN: VERIFYING SYSTEMS C CODE WITH SEPARATION-LOGIC REFINEMENT TYPES.,Christopher Pulte Dhruv C. Makwana Thomas Sewell Kayvan Memarian Peter Sewell Neel Krishnaswami,https://doi.org/10.1145/3571194
* STEP-INDEXED LOGICAL RELATIONS FOR COUNTABLE NONDETERMINISM AND PROBABILISTIC CHOICE.,Alejandro Aguirre Lars Birkedal,https://doi.org/10.1145/3571195
* A TYPE-BASED APPROACH TO DIVIDE-AND-CONQUER RECURSION IN COQ.,Pedro Abreu Benjamin Delaware Alex Hubers Christa Jenkins J. Garrett Morris Aaron Stump,https://doi.org/10.1145/3571196
* COMPARATIVE SYNTHESIS: LEARNING NEAR-OPTIMAL NETWORK DESIGNS BY QUERY.,Yanjun Wang Zixuan Li Chuan Jiang Xiaokang Qiu Sanjay G. Rao,https://doi.org/10.1145/3571197
* ADEV: SOUND AUTOMATIC DIFFERENTIATION OF EXPECTED VALUES OF PROBABILISTIC PROGRAMS.,Alexander K. Lew Mathieu Huot Sam Staton Vikash K. Mansinghka,https://doi.org/10.1145/3571198
* HFL(Z) VALIDITY CHECKING FOR AUTOMATED PROGRAM VERIFICATION.,Naoki Kobayashi Kento Tanahashi Ryosuke Sato Takeshi Tsukada,https://doi.org/10.1145/3571199
* FROM SMT TO ASP: SOLVER-BASED APPROACHES TO SOLVING DATALOG SYNTHESIS-AS-RULE-SELECTION PROBLEMS.,Aaron Bembenek Michael Greenberg Stephen Chong,https://doi.org/10.1145/3571200
* WHY ARE PROOFS RELEVANT IN PROOF-RELEVANT MODELS?,Axel Kerinec Giulio Manzonetto Federico Olimpieri,https://doi.org/10.1145/3571201
* FORMALLY VERIFIED NATIVE CODE GENERATION IN AN EFFECTFUL JIT: TURNING THE COMPCERT BACKEND INTO A FORMALLY VERIFIED JIT COMPILER.,Aurèle Barrière Sandrine Blazy David Pichardie,https://doi.org/10.1145/3571202
* ON THE EXPRESSIVE POWER OF STRING CONSTRAINTS.,Joel D. Day Vijay Ganesh Nathan Grewal Florin Manea,https://doi.org/10.1145/3571203
* PROTO-QUIPPER WITH DYNAMIC LIFTING.,Peng Fu Kohei Kishida Neil J. Ross Peter Selinger,https://doi.org/10.1145/3571204
* SMOOTHNESS ANALYSIS FOR PROBABILISTIC PROGRAMS WITH APPLICATION TO OPTIMISED VARIATIONAL INFERENCE.,Wonyeol Lee Xavier Rival Hongseok Yang,https://doi.org/10.1145/3571205
"* EXECUTING MICROSERVICE APPLICATIONS ON SERVERLESS, CORRECTLY.",Konstantinos Kallas Haoran Zhang Rajeev Alur Sebastian Angel Vincent Liu,https://doi.org/10.1145/3571206
* BABBLE: LEARNING BETTER ABSTRACTIONS WITH E-GRAPHS AND ANTI-UNIFICATION.,David Cao Rose Kunkel Chandrakana Nandi Max Willsey Zachary Tatlock Nadia Polikarpova,https://doi.org/10.1145/3571207
* MSWASM: SOUNDLY ENFORCING MEMORY-SAFE EXECUTION OF UNSAFE CODE.,Alexandra E. Michael Anitha Gollamudi Jay Bosamiya Evan Johnson Aidan Denlinger Craig Disselkoen Conrad Watt Bryan Parno Marco Patrignani Marco Vassena Deian Stefan,https://doi.org/10.1145/3571208
* GRISETTE: SYMBOLIC COMPILATION AS A FUNCTIONAL PROGRAMMING LIBRARY.,Sirui Lu Rastislav Bodík,https://doi.org/10.1145/3571209
* LOCALLY NAMELESS SETS.,Andrew M. Pitts,https://doi.org/10.1145/3571210
"* A BOWTIE FOR A BEAST: OVERLOADING, ETA EXPANSION, AND EXTENSIBLE DATA TYPES IN F⋈.",Nick Rioux Xuejing Huang Bruno C. d. S. Oliveira Steve Zdancewic,https://doi.org/10.1145/3571211
